D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;25.037;;10.0;;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;;8.215;16.0;;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;;;;50.625;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;28.033;8.259;4.0;58.375;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;23.09;7.374;19.0;46.25;5.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;20.481;;5.0;60.0;9.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;;;7.0;54.875;6.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;19.98;;4.0;48.125;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;18.657;;5.0;56.625;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;17.899;8.574;2.0;76.625;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;21.412;;9.0;45.25;8.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;;;1.374;56.875;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;24.408;;7.0;;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;;8.303;15.0;;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;;;;51.875;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;27.598;8.127;4.0;60.125;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;22.997;7.466;17.0;48.5;5.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;21.351;;5.0;63.125;5.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;;;8.0;58.875;5.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;19.795;;4.0;51.875;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;18.173;;4.0;61.25;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;17.621;8.334;2.0;78.125;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;21.315;;8.0;49.25;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;;;1.8;60.375;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;24.022;;9.0;;7.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;;8.348;19.0;;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;;;;54.75;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;27.115;8.082;6.0;63.875;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;22.813;7.466;20.0;52.625;4.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;20.481;;5.0;68.125;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;;;6.0;63.875;4.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;19.564;;4.0;56.625;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;17.787;;3.0;67.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;17.344;7.376;2.0;80.5;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;21.122;;9.0;54.5;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;;;1.175;65.125;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;23.635;;9.0;;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;;8.392;21.0;;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;;;;59.375;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;26.632;8.038;5.0;69.125;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;22.49;7.512;24.0;57.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;21.569;;5.0;73.875;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;;;6.0;70.375;4.0
