D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;MEDITERRÁNEO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;44.424;20.874;24.0;7.125;
ALMERIA                                                                                                                                                                                                                                                   ;BÉDAR                                                                                                                                                                                                                                                     ;BÉDAR                                                                                                                                                                                                                                                     ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;29.082;;3.0;69.375;4.0
ALMERIA                                                                                                                                                                                                                                                   ;BENAHADUX                                                                                                                                                                                                                                                 ;BENAHADUX                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;26.0;16.875;1.0
ALMERIA                                                                                                                                                                                                                                                   ;CARBONERAS                                                                                                                                                                                                                                                ;PZA. DEL CASTILLO                                                                                                                                                                                                                                         ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;36.942;;4.0;;6.0
ALMERIA                                                                                                                                                                                                                                                   ;CUEVAS DEL ALMANZORA                                                                                                                                                                                                                                      ;PALOMARES                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;6.0;;2.0
ALMERIA                                                                                                                                                                                                                                                   ;EJIDO, EL                                                                                                                                                                                                                                                 ;EL EJIDO                                                                                                                                                                                                                                                  ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;59.03;;31.0;2.25;3.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA GRANATILLA                                                                                                                                                                                                                                             ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;4.0;10.5;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA JOYA                                                                                                                                                                                                                                                   ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;8.0;9.625;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;RODALQUILAR                                                                                                                                                                                                                                               ;2023/01/01 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;6.0;32.625;2.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;EL BOTICARIO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;4.0;37.25;3.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;MEDITERRÁNEO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;44.25;21.306;28.0;7.875;
ALMERIA                                                                                                                                                                                                                                                   ;BÉDAR                                                                                                                                                                                                                                                     ;BÉDAR                                                                                                                                                                                                                                                     ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;28.703;;2.0;70.0;4.0
ALMERIA                                                                                                                                                                                                                                                   ;BENAHADUX                                                                                                                                                                                                                                                 ;BENAHADUX                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;12.0;19.875;1.0
ALMERIA                                                                                                                                                                                                                                                   ;CARBONERAS                                                                                                                                                                                                                                                ;PZA. DEL CASTILLO                                                                                                                                                                                                                                         ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;37.407;;4.0;;7.0
ALMERIA                                                                                                                                                                                                                                                   ;CUEVAS DEL ALMANZORA                                                                                                                                                                                                                                      ;PALOMARES                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;5.0;;3.0
ALMERIA                                                                                                                                                                                                                                                   ;EJIDO, EL                                                                                                                                                                                                                                                 ;EL EJIDO                                                                                                                                                                                                                                                  ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;60.46;;32.0;1.875;3.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA GRANATILLA                                                                                                                                                                                                                                             ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;4.0;10.875;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA JOYA                                                                                                                                                                                                                                                   ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;3.0;4.125;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;RODALQUILAR                                                                                                                                                                                                                                               ;2023/01/01 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;4.0;34.625;2.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;EL BOTICARIO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;4.0;39.625;3.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;MEDITERRÁNEO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;43.947;21.552;31.0;8.125;
ALMERIA                                                                                                                                                                                                                                                   ;BÉDAR                                                                                                                                                                                                                                                     ;BÉDAR                                                                                                                                                                                                                                                     ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;28.438;;3.0;70.75;4.0
ALMERIA                                                                                                                                                                                                                                                   ;BENAHADUX                                                                                                                                                                                                                                                 ;BENAHADUX                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;5.0;23.25;1.0
ALMERIA                                                                                                                                                                                                                                                   ;CARBONERAS                                                                                                                                                                                                                                                ;PZA. DEL CASTILLO                                                                                                                                                                                                                                         ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;37.665;;4.0;;6.0
ALMERIA                                                                                                                                                                                                                                                   ;CUEVAS DEL ALMANZORA                                                                                                                                                                                                                                      ;PALOMARES                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;5.0;;3.0
ALMERIA                                                                                                                                                                                                                                                   ;EJIDO, EL                                                                                                                                                                                                                                                 ;EL EJIDO                                                                                                                                                                                                                                                  ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;61.63;;31.0;1.625;3.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA GRANATILLA                                                                                                                                                                                                                                             ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;5.0;11.25;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA JOYA                                                                                                                                                                                                                                                   ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;4.0;1.5;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;RODALQUILAR                                                                                                                                                                                                                                               ;2023/01/01 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;4.0;36.125;2.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;EL BOTICARIO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;;;4.0;41.25;3.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;MEDITERRÁNEO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;43.124;21.676;32.0;8.5;
ALMERIA                                                                                                                                                                                                                                                   ;BÉDAR                                                                                                                                                                                                                                                     ;BÉDAR                                                                                                                                                                                                                                                     ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;28.286;;2.0;70.875;4.0
ALMERIA                                                                                                                                                                                                                                                   ;BENAHADUX                                                                                                                                                                                                                                                 ;BENAHADUX                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;;;11.0;27.0;1.0
ALMERIA                                                                                                                                                                                                                                                   ;CARBONERAS                                                                                                                                                                                                                                                ;PZA. DEL CASTILLO                                                                                                                                                                                                                                         ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;37.872;;7.0;;7.0
ALMERIA                                                                                                                                                                                                                                                   ;CUEVAS DEL ALMANZORA                                                                                                                                                                                                                                      ;PALOMARES                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;;;5.0;;2.0
ALMERIA                                                                                                                                                                                                                                                   ;EJIDO, EL                                                                                                                                                                                                                                                 ;EL EJIDO                                                                                                                                                                                                                                                  ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;62.367;;28.0;1.5;3.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA GRANATILLA                                                                                                                                                                                                                                             ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;;;5.0;11.25;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;LA JOYA                                                                                                                                                                                                                                                   ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;;;3.0;1.625;2.0
ALMERIA                                                                                                                                                                                                                                                   ;NÍJAR                                                                                                                                                                                                                                                     ;RODALQUILAR                                                                                                                                                                                                                                               ;2023/01/01 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;;;3.0;37.625;2.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;EL BOTICARIO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;;5.0;42.0;3.0
ALMERIA                                                                                                                                                                                                                                                   ;ALMERÍA                                                                                                                                                                                                                                                   ;MEDITERRÁNEO                                                                                                                                                                                                                                              ;2023/01/01 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;42.387;21.768;34.0;8.75;
ALMERIA                                                                                                                                                                                                                                                   ;BÉDAR                                                                                                                                                                                                                                                     ;BÉDAR                                                                                                                                                                                                                                                     ;2023/01/01 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;28.096;;2.0;70.875;4.0
ALMERIA                                                                                                                                                                                                                                                   ;BENAHADUX                                                                                                                                                                                                                                                 ;BENAHADUX                                                                                                                                                                                                                                                 ;2023/01/01 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;;36.0;27.75;2.0
